Edad,Estrato,Carrera,Genero,Coctel_ID,Calificacion
27,4,arquitectura,femenino,11003,4
23,5,medicina,femenino,15825,5
26,4,ingenieria,femenino,17225,4
20,6,ingenieria,femenino,17120,3
18,6,administracion,femenino,14195,4
20,6,sistemas,masculino,16942,2
26,5,arquitectura,femenino,16942,4
18,1,arquitectura,masculino,178368,5
29,6,medicina,femenino,17266,5
19,1,medicina,femenino,178334,4
25,1,ingenieria,masculino,17839,4
27,5,arquitectura,masculino,15006,2
29,2,diseño,masculino,12370,2
18,6,derecho,masculino,12388,4
23,1,ingenieria,femenino,11462,3
20,4,ingenieria,femenino,13214,4
29,1,medicina,femenino,178338,5
18,6,ingenieria,masculino,12724,3
19,5,derecho,femenino,12890,4
18,5,diseño,masculino,11528,3
23,5,derecho,femenino,12698,4
30,2,medicina,femenino,17187,4
21,5,administracion,masculino,12055,1
19,2,administracion,femenino,14594,4
27,5,administracion,femenino,14842,3
28,1,sistemas,femenino,15182,5
21,1,diseño,masculino,17836,3
22,5,arquitectura,femenino,12674,4
30,4,administracion,masculino,11558,1
26,2,sistemas,femenino,12856,1
24,6,diseño,masculino,178346,3
23,3,diseño,masculino,11382,2
30,5,arquitectura,masculino,12434,2
26,2,derecho,masculino,11391,1
30,3,administracion,femenino,15254,4
22,5,diseño,masculino,15082,3
26,6,diseño,masculino,11798,3
24,3,arquitectura,masculino,178307,4
23,3,diseño,masculino,12768,5
24,1,medicina,masculino,11936,5
27,6,arquitectura,femenino,17015,1
19,5,derecho,femenino,17250,4
30,6,administracion,femenino,17253,2
25,5,derecho,masculino,12688,5
29,2,sistemas,femenino,11326,2
26,2,arquitectura,masculino,16991,1
26,6,administracion,femenino,16485,4
28,6,sistemas,femenino,13058,5
24,3,medicina,femenino,17213,3
19,4,arquitectura,masculino,15515,2
23,3,medicina,femenino,12196,3
25,3,administracion,masculino,17253,5
24,3,administracion,masculino,12890,5
20,6,sistemas,femenino,17186,3
22,3,derecho,femenino,17215,3
28,1,administracion,femenino,14752,2
28,3,ingenieria,femenino,17180,4
28,3,ingenieria,masculino,15941,5
20,4,arquitectura,masculino,11983,3
27,4,sistemas,masculino,11416,2
18,1,arquitectura,femenino,11014,1
27,5,sistemas,masculino,178322,2
28,3,medicina,femenino,11324,2
27,2,sistemas,masculino,12748,5
26,1,sistemas,femenino,15266,5
18,3,arquitectura,masculino,13775,1
30,4,medicina,masculino,15841,3
25,1,ingenieria,masculino,178362,5
18,5,derecho,femenino,12158,1
20,6,derecho,masculino,14456,3
22,3,sistemas,masculino,17181,4
23,6,medicina,femenino,16984,5
28,5,administracion,masculino,11983,5
21,2,ingenieria,masculino,15801,3
29,1,administracion,femenino,178345,5
21,6,derecho,femenino,11369,2
19,3,derecho,femenino,178367,1
19,2,ingenieria,masculino,12670,5
24,3,administracion,femenino,12704,4
24,4,derecho,masculino,11870,4
25,6,medicina,masculino,12820,4
21,5,ingenieria,masculino,11419,1
23,2,sistemas,masculino,11476,3
30,6,arquitectura,masculino,15254,4
29,5,derecho,masculino,11007,5
18,1,medicina,femenino,17246,2
30,5,derecho,femenino,17122,4
20,3,derecho,masculino,11255,4
20,1,administracion,masculino,17210,4
29,1,sistemas,masculino,12800,1
24,6,ingenieria,femenino,11580,1
25,2,medicina,femenino,14956,5
30,5,ingenieria,femenino,178334,2
25,1,medicina,femenino,16047,4
24,3,sistemas,masculino,12770,5
20,2,diseño,masculino,178341,5
25,1,medicina,femenino,11415,3
22,5,ingenieria,femenino,12776,4
20,4,medicina,masculino,11670,5
22,6,medicina,masculino,178366,4
26,5,diseño,masculino,11106,4
18,5,medicina,femenino,17239,3
25,3,arquitectura,femenino,11326,4
23,3,derecho,masculino,14782,1
18,2,ingenieria,femenino,17209,4
28,2,diseño,masculino,15691,3
26,4,derecho,masculino,178323,4
28,5,administracion,masculino,17114,4
21,6,medicina,masculino,11963,3
19,4,administracion,masculino,11008,5
30,3,ingenieria,masculino,15409,4
24,4,diseño,femenino,11000,5
24,6,ingenieria,femenino,178345,4
23,3,derecho,masculino,12746,5
27,1,ingenieria,masculino,12162,3
20,1,derecho,masculino,17176,3
28,6,arquitectura,femenino,17177,5
21,2,administracion,femenino,17247,4
22,2,arquitectura,femenino,17256,5
28,4,administracion,femenino,12528,4
28,3,medicina,masculino,12188,5
30,2,sistemas,masculino,11338,3
27,2,arquitectura,femenino,13535,5
22,5,sistemas,femenino,11320,5
25,1,arquitectura,femenino,12800,5
18,4,derecho,femenino,13328,5
23,4,sistemas,femenino,13070,5
28,4,diseño,femenino,17190,5
22,3,sistemas,masculino,12057,5
18,1,diseño,femenino,12162,5
27,1,administracion,masculino,17120,5
29,4,derecho,femenino,17255,3
21,1,arquitectura,femenino,178323,5
25,1,sistemas,femenino,11014,1
28,4,diseño,masculino,13499,3
24,3,sistemas,femenino,17196,3
20,1,administracion,masculino,15841,2
20,5,diseño,femenino,13196,3
30,5,arquitectura,femenino,17205,3
23,6,diseño,femenino,11417,5
27,3,arquitectura,masculino,12746,4
22,5,arquitectura,masculino,12668,5
18,1,medicina,femenino,11566,3
22,4,derecho,masculino,178360,5
21,6,administracion,masculino,16951,3
20,4,administracion,femenino,17120,3
30,6,medicina,femenino,13621,4
21,2,derecho,masculino,11408,2
21,6,administracion,masculino,14157,5
25,5,administracion,femenino,11424,3
25,5,medicina,masculino,13056,5
27,6,medicina,masculino,11326,5
28,3,administracion,femenino,11666,4
20,2,arquitectura,femenino,17186,4
22,4,administracion,masculino,178345,1
21,1,medicina,femenino,17191,4
23,2,medicina,masculino,12774,3
26,1,arquitectura,masculino,11666,5
18,6,arquitectura,femenino,178343,2
20,4,ingenieria,femenino,11936,5
28,1,arquitectura,masculino,11124,3
18,5,sistemas,masculino,178326,2
28,3,ingenieria,masculino,13499,3
30,5,ingenieria,femenino,17825,5
26,4,sistemas,femenino,13861,3
28,6,derecho,femenino,12820,4
23,5,administracion,femenino,17212,5
26,6,arquitectura,masculino,16047,5
28,6,arquitectura,masculino,15178,5
19,2,diseño,masculino,17835,2
18,6,ingenieria,masculino,14594,4
28,1,derecho,femenino,11728,4
28,6,administracion,masculino,178315,5
23,6,derecho,femenino,17035,4
23,4,derecho,masculino,15106,3
21,4,arquitectura,femenino,16485,2
27,1,diseño,femenino,12107,2
26,4,derecho,masculino,12572,4
28,4,arquitectura,femenino,14860,3
20,3,arquitectura,masculino,17826,1
24,3,derecho,masculino,11462,5
23,3,arquitectura,masculino,16485,5
27,3,administracion,masculino,178310,3
18,1,arquitectura,masculino,12093,5
26,6,administracion,masculino,178363,5
28,1,medicina,masculino,12752,5
24,5,diseño,femenino,17827,5
21,5,medicina,femenino,14586,2
20,1,administracion,femenino,17828,4
25,6,derecho,femenino,11472,5
26,4,arquitectura,femenino,17266,5
19,1,administracion,femenino,14466,3
26,3,ingenieria,masculino,12528,5
19,6,derecho,masculino,178343,1
24,3,sistemas,femenino,11936,4
30,5,derecho,masculino,12988,3
22,6,derecho,masculino,17211,5
26,5,medicina,femenino,178347,4
28,4,ingenieria,masculino,11416,5
29,3,medicina,masculino,16967,4
29,6,diseño,femenino,13192,4
23,1,arquitectura,masculino,12528,1
29,5,administracion,femenino,178348,1
22,6,sistemas,masculino,12748,4
30,1,sistemas,femenino,17197,4
20,6,arquitectura,masculino,12444,4
25,1,derecho,masculino,14608,3
18,5,medicina,masculino,11224,4
30,2,derecho,femenino,11202,1
27,4,derecho,masculino,17828,5
24,5,administracion,femenino,178358,3
25,4,arquitectura,femenino,17212,5
20,3,medicina,masculino,17247,1
21,6,arquitectura,masculino,16311,3
19,6,derecho,femenino,12162,4
19,3,arquitectura,femenino,15092,3
20,5,diseño,masculino,11566,5
18,2,derecho,masculino,11936,4
26,2,derecho,masculino,178358,4
21,6,sistemas,femenino,11983,4
26,2,administracion,masculino,17120,5
20,5,arquitectura,masculino,17035,5
21,4,arquitectura,femenino,178341,3
20,2,arquitectura,masculino,12706,4
22,1,arquitectura,masculino,11634,3
21,3,arquitectura,masculino,178348,5
22,6,diseño,femenino,13535,2
21,2,administracion,femenino,11991,4
28,4,administracion,femenino,11476,5
22,5,administracion,masculino,11410,3
21,6,arquitectura,masculino,12370,3
22,6,administracion,masculino,12916,4
22,4,arquitectura,masculino,12452,5
24,6,administracion,masculino,15266,5
29,6,arquitectura,masculino,13222,5
27,1,ingenieria,masculino,12752,2
22,2,sistemas,femenino,17202,1
18,3,diseño,masculino,11602,5
25,1,administracion,femenino,17837,4
24,4,derecho,masculino,14167,5
27,1,derecho,masculino,17827,5
26,2,sistemas,masculino,12718,5
19,5,medicina,masculino,11324,2
20,6,sistemas,femenino,12055,3
25,1,administracion,femenino,11375,3
24,5,derecho,masculino,16275,2
21,3,arquitectura,femenino,15933,5
26,1,diseño,masculino,12776,1
20,2,derecho,femenino,178323,4
22,4,arquitectura,masculino,17241,5
21,2,arquitectura,femenino,13222,3
25,6,derecho,femenino,178344,2
28,1,administracion,femenino,12916,4
27,3,medicina,femenino,13198,5
23,6,arquitectura,masculino,14688,4
29,3,ingenieria,masculino,14730,4
23,3,sistemas,femenino,11014,5
27,3,derecho,masculino,13621,4
28,4,ingenieria,femenino,14782,1
30,3,derecho,masculino,16995,5
21,2,administracion,femenino,11566,5
30,1,sistemas,masculino,12768,5
30,1,sistemas,femenino,11420,2
19,5,administracion,femenino,178358,3
30,3,sistemas,femenino,17252,3
30,1,sistemas,masculino,16984,5
30,6,ingenieria,femenino,12768,5
21,2,arquitectura,femenino,17829,5
27,4,ingenieria,masculino,14167,3
20,4,arquitectura,masculino,13072,5
18,1,diseño,femenino,17177,4
29,1,administracion,masculino,17228,4
18,5,derecho,masculino,13192,4
29,4,administracion,masculino,17196,4
20,3,medicina,masculino,178327,5
18,3,administracion,masculino,17196,2
27,6,ingenieria,femenino,178366,4
23,5,diseño,femenino,13938,4
23,3,derecho,masculino,14888,1
26,2,arquitectura,masculino,13861,4
23,3,administracion,masculino,17120,3
23,4,administracion,masculino,17228,5
26,3,arquitectura,femenino,11320,4
29,4,ingenieria,femenino,14446,2
19,4,administracion,masculino,14602,5
21,4,administracion,femenino,17187,1
18,5,sistemas,masculino,17241,4
27,3,derecho,masculino,12820,5
22,6,ingenieria,femenino,17827,3
26,3,arquitectura,femenino,11410,1
20,6,derecho,masculino,12702,3
21,3,medicina,femenino,12910,5
18,1,diseño,femenino,17035,3
20,4,sistemas,masculino,14538,4
20,2,sistemas,femenino,17246,2
29,2,diseño,femenino,12087,3
26,2,medicina,femenino,11009,4
25,2,medicina,femenino,178352,3
25,4,derecho,femenino,11936,3
30,4,sistemas,masculino,12093,2
19,6,sistemas,femenino,17141,5
25,1,derecho,femenino,14366,2
28,6,ingenieria,masculino,12688,1
23,3,administracion,masculino,14730,5
21,3,derecho,femenino,11106,4
26,1,administracion,femenino,12734,4
24,6,arquitectura,masculino,12670,1
19,5,diseño,femenino,12718,4
27,2,arquitectura,femenino,13192,1
30,3,administracion,masculino,14538,1
29,3,medicina,femenino,17006,4
24,2,medicina,femenino,12674,4
18,2,diseño,femenino,11936,5
19,3,derecho,masculino,11368,5
26,1,medicina,femenino,12910,4
24,2,arquitectura,masculino,12101,2
20,1,arquitectura,masculino,11670,3
26,3,diseño,masculino,15941,2
30,4,diseño,femenino,178328,3
22,2,medicina,masculino,14608,4
23,4,medicina,masculino,178316,2
27,5,ingenieria,masculino,11462,3
28,2,diseño,femenino,12418,5
29,2,diseño,femenino,14181,3
19,4,administracion,femenino,13206,4
21,6,arquitectura,masculino,15178,2
29,6,sistemas,femenino,16178,2
23,6,derecho,femenino,178362,4
26,1,diseño,femenino,12436,4
22,3,medicina,masculino,14482,5
30,5,administracion,femenino,15691,4
19,3,administracion,femenino,15933,5
25,5,diseño,masculino,17830,3
27,3,sistemas,masculino,178360,2
29,3,administracion,masculino,13621,5
28,1,derecho,femenino,17246,3
30,2,ingenieria,femenino,11666,3
26,1,arquitectura,masculino,15082,4
29,3,medicina,femenino,178345,2
25,5,ingenieria,femenino,17180,4
19,3,ingenieria,femenino,11382,5
21,2,administracion,femenino,13675,5
21,1,arquitectura,masculino,12158,4
28,1,ingenieria,masculino,16275,2
25,2,ingenieria,femenino,11963,5
24,3,diseño,masculino,14602,5
29,4,arquitectura,masculino,15691,1
27,2,derecho,femenino,11664,4
30,1,derecho,femenino,17187,5
22,3,sistemas,femenino,11528,4
20,4,derecho,femenino,12782,4
27,1,ingenieria,masculino,11690,1
20,1,sistemas,femenino,11798,4
26,6,medicina,masculino,15813,5
24,6,diseño,masculino,178328,3
20,2,medicina,masculino,178330,5
19,4,arquitectura,femenino,11003,1
26,2,administracion,femenino,11222,3
20,4,derecho,masculino,17015,4
26,2,diseño,femenino,178343,3
25,5,medicina,masculino,13499,5
24,6,medicina,masculino,17218,4
22,6,diseño,femenino,12067,4
24,1,derecho,masculino,11023,5
24,6,administracion,femenino,11415,5
23,1,medicina,masculino,11242,2
26,1,derecho,masculino,15254,5
25,2,arquitectura,masculino,11959,4
19,5,sistemas,masculino,178310,5
26,6,ingenieria,masculino,12706,4
24,1,arquitectura,femenino,11476,5
22,5,arquitectura,masculino,12718,4
27,5,administracion,masculino,13971,4
26,5,ingenieria,femenino,11004,3
26,5,administracion,femenino,12782,1
27,1,medicina,femenino,178347,5
29,3,derecho,femenino,11991,1
29,3,sistemas,masculino,14602,4
21,6,diseño,masculino,17198,5
18,4,arquitectura,femenino,17836,3
30,2,diseño,masculino,17176,2
27,2,administracion,femenino,17108,5
25,1,arquitectura,femenino,16485,4
29,5,medicina,masculino,11008,5
28,1,medicina,masculino,11528,4
23,5,sistemas,masculino,11658,3
21,6,diseño,femenino,11472,4
28,4,derecho,femenino,11005,5
29,4,ingenieria,femenino,17253,3
30,2,administracion,masculino,17825,1
27,6,sistemas,masculino,12101,5
24,1,diseño,femenino,15515,4
22,4,sistemas,femenino,17027,2
24,3,arquitectura,femenino,17182,5
18,1,administracion,femenino,16992,5
21,1,diseño,masculino,12450,4
25,6,ingenieria,femenino,14087,3
25,6,medicina,masculino,12057,3
30,4,arquitectura,femenino,11798,4
30,2,sistemas,masculino,16275,5
21,3,medicina,femenino,11339,4
25,1,arquitectura,masculino,17252,4
26,4,diseño,femenino,178350,4
26,3,sistemas,femenino,12944,1
24,1,administracion,femenino,11422,4
28,3,sistemas,femenino,12071,5
23,5,sistemas,femenino,11000,5
28,4,diseño,masculino,12720,1
23,6,arquitectura,masculino,178354,3
27,5,arquitectura,masculino,17187,4
24,1,sistemas,femenino,11542,4
19,2,arquitectura,masculino,11566,5
20,4,ingenieria,femenino,12944,3
23,4,arquitectura,masculino,15427,4
27,3,administracion,femenino,17108,4
29,3,medicina,masculino,17255,5
22,3,medicina,masculino,178334,4
23,6,diseño,masculino,16992,5
25,6,administracion,femenino,12362,4
24,3,medicina,masculino,17266,2
21,1,derecho,femenino,15743,3
20,1,arquitectura,masculino,14167,5
20,5,sistemas,femenino,11368,5
23,4,derecho,masculino,13070,5
29,5,administracion,masculino,17177,5
18,5,diseño,femenino,17203,5
30,4,sistemas,masculino,12734,4
18,1,medicina,femenino,13328,5
18,5,administracion,femenino,11420,5
21,2,medicina,masculino,17191,5
30,2,arquitectura,femenino,15813,2
30,2,medicina,masculino,13070,4
25,6,derecho,femenino,11202,2
18,6,sistemas,femenino,11566,1
19,6,medicina,masculino,13202,5
22,3,administracion,masculino,14456,4
24,4,sistemas,femenino,13539,5
18,6,diseño,masculino,16963,3
30,4,sistemas,femenino,178347,1
29,6,arquitectura,femenino,11798,2
25,1,administracion,masculino,17208,2
25,6,derecho,masculino,12916,2
25,3,arquitectura,femenino,11418,4
21,5,sistemas,masculino,11670,5
22,6,derecho,femenino,12768,5
25,5,administracion,masculino,178309,3
25,3,medicina,masculino,14538,4
23,2,diseño,femenino,15006,3
24,2,administracion,femenino,14752,1
19,3,administracion,femenino,11288,4
24,1,diseño,masculino,15403,2
23,1,sistemas,femenino,13162,4
27,5,medicina,masculino,17201,4
21,6,sistemas,femenino,178349,5
24,5,sistemas,femenino,17182,5
25,6,medicina,masculino,14602,3
23,6,arquitectura,masculino,15403,3
23,6,ingenieria,femenino,12916,1
26,5,derecho,masculino,17190,1
18,6,administracion,masculino,17256,5
22,2,sistemas,masculino,178346,4
30,3,ingenieria,femenino,178327,3
28,4,derecho,masculino,13196,5
21,4,arquitectura,femenino,178347,4
19,3,ingenieria,masculino,17197,5
30,5,sistemas,femenino,12630,1
27,1,medicina,masculino,15266,4
30,6,administracion,masculino,17108,3
30,4,derecho,femenino,11991,4
20,4,sistemas,femenino,13214,3
29,3,administracion,masculino,178349,3
24,3,medicina,masculino,11060,4
29,4,medicina,masculino,12528,5
18,4,derecho,masculino,14482,3
29,3,medicina,femenino,14888,4
26,1,sistemas,femenino,178347,4
18,5,derecho,femenino,17250,2
27,2,sistemas,masculino,13539,3
19,1,medicina,femenino,11424,1
20,1,ingenieria,masculino,11566,3
19,4,derecho,masculino,15178,1
28,5,arquitectura,masculino,13621,5
28,3,medicina,femenino,12702,3
26,3,diseño,femenino,12776,5
29,6,sistemas,masculino,13024,2
20,6,derecho,femenino,13499,5
28,3,sistemas,femenino,12672,4
30,3,derecho,femenino,11670,4
18,4,medicina,masculino,17044,5
21,5,ingenieria,femenino,17195,4
19,2,derecho,masculino,12774,3
18,4,administracion,femenino,12890,1
25,5,sistemas,femenino,12127,5
20,4,administracion,masculino,12446,3
21,5,sistemas,femenino,11419,4
26,3,medicina,masculino,13056,5
22,6,diseño,femenino,17196,4
28,4,administracion,masculino,12436,4
21,2,arquitectura,femenino,15825,4
25,6,derecho,masculino,11961,4
25,5,sistemas,femenino,14842,5
19,1,medicina,femenino,17185,4
25,4,derecho,masculino,17188,4
28,1,arquitectura,femenino,17839,4
24,4,ingenieria,femenino,11462,3
21,6,medicina,masculino,12089,4
28,2,diseño,femenino,15026,5
20,4,arquitectura,femenino,15933,1
27,2,medicina,masculino,11023,5
23,3,sistemas,masculino,11288,4
22,1,derecho,masculino,13539,5
21,1,arquitectura,femenino,17192,4
24,4,sistemas,femenino,11320,3
27,2,derecho,femenino,17186,3
27,1,ingenieria,femenino,12704,4
26,1,medicina,masculino,12914,4
22,1,administracion,femenino,17006,4
22,6,medicina,masculino,11963,5
25,5,arquitectura,femenino,178335,3
30,3,diseño,femenino,15086,2
18,2,derecho,masculino,11001,4
26,3,administracion,femenino,12091,3
27,1,administracion,femenino,15106,5
20,5,administracion,masculino,15997,5
18,4,diseño,femenino,17186,2
30,6,diseño,masculino,15825,5
18,5,administracion,masculino,178352,3
28,6,ingenieria,masculino,12560,2
23,5,diseño,masculino,15328,1
18,1,medicina,femenino,17186,3
19,2,sistemas,masculino,11320,5
21,2,derecho,masculino,11433,5
20,5,administracion,femenino,12674,4
28,4,diseño,femenino,178313,3
21,5,derecho,femenino,11106,3
24,6,sistemas,masculino,12916,5
20,6,derecho,femenino,11476,4
25,3,diseño,masculino,17186,5
18,1,medicina,femenino,17015,4
25,4,ingenieria,femenino,11007,2
18,6,arquitectura,femenino,16967,5
28,3,diseño,femenino,13675,4
22,1,diseño,masculino,15266,5
28,1,arquitectura,masculino,11014,5
29,3,arquitectura,masculino,17218,5
28,2,medicina,femenino,16273,4
25,2,administracion,femenino,12890,3
22,6,administracion,femenino,12770,4
19,2,medicina,masculino,11060,4
19,1,derecho,femenino,14602,4
20,3,medicina,femenino,12910,5
29,4,ingenieria,femenino,11959,5
29,4,arquitectura,masculino,15178,1
26,1,administracion,femenino,12688,2
22,2,administracion,masculino,14538,5
30,1,administracion,femenino,12758,1
20,4,ingenieria,masculino,14366,3
29,3,administracion,masculino,17192,1
29,4,medicina,femenino,13535,5
28,3,administracion,femenino,178326,2
29,6,derecho,masculino,17044,2
20,1,medicina,femenino,178344,3
28,6,diseño,femenino,178347,4
26,4,sistemas,femenino,17167,3
24,5,sistemas,masculino,13190,5
29,1,diseño,femenino,17208,3
